logtype	measures	testIndex	trainP	trainR	trainF	trainT	testP	testR	testF	testT	linkspec	dataset
log	trigrams,jaro	0	0.0	0.0	0.0	1475.0	0.711864406779661	0.9438202247191011	0.8115942028985507	0.0	"DIFF(DIFF(OR(DIFF(DIFF(OR(OR(jaro(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.80,jaro(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.70)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,jaro(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.60)|0,jaro(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.70)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0,jaro(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.60)|0"	RESTAURANTS
log	trigrams,soundex	0	0.0	0.0	0.0	1186.0	0.9130434782608695	0.9438202247191011	0.9281767955801105	0.0	"OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
log	trigrams,mongeelkan	0	0.0	0.0	0.0	761.0	0.7333333333333333	0.9887640449438202	0.8421052631578948	0.0	"DIFF(DIFF(OR(OR(mongeelkan(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.60,mongeelkan(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_restaurant1.owl#has_address,y.http://www.okkam.org/ontology_restaurant2.owl#has_category)|0.80)|0,mongeelkan(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0"	RESTAURANTS
log	trigrams,levenstein	0	0.0	0.0	0.0	424.0	0.83	0.9325842696629213	0.8783068783068783	1.0	"OR(OR(trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,levenstein(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0"	RESTAURANTS
log	trigrams,ratcliffobershelp	0	0.0	0.0	0.0	1084.0	0.676923076923077	0.9887640449438202	0.8036529680365296	0.0	"DIFF(OR(OR(AND(OR(ratcliffobershelp(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.60,ratcliffobershelp(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,ratcliffobershelp(x.http://www.okkam.org/ontology_restaurant1.owl#has_address,y.http://www.okkam.org/ontology_restaurant2.owl#has_category)|0.80)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,ratcliffobershelp(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
log	trigrams,exactmatch	0	0.0	0.0	0.0	400.0	0.83	0.9325842696629213	0.8783068783068783	0.0	"OR(OR(trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0"	RESTAURANTS
best	trigrams,soundex	0	0.0	0.0	0.0	1186.0	0.9130434782608695	0.9438202247191011	0.9281767955801105	0.0	"OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
log	trigrams,soundex,jaccard	0	0.0	0.0	0.0	962.0	0.9130434782608695	0.9438202247191011	0.9281767955801105	0.0	"OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
log	trigrams,soundex,jarowinkler	0	0.0	0.0	0.0	1180.0	0.9120879120879121	0.9325842696629213	0.9222222222222223	0.0	"DIFF(OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,jarowinkler(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.83)|0"	RESTAURANTS
log	trigrams,soundex,jaro	0	0.0	0.0	0.0	1334.0	0.9120879120879121	0.9325842696629213	0.9222222222222223	0.0	"DIFF(OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,jaro(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.70)|0"	RESTAURANTS
log	trigrams,soundex,mongeelkan	0	0.0	0.0	0.0	956.0	0.0015600624024961	0.011235955056179775	0.0027397260273972603	1.0	"OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,mongeelkan(x.http://www.okkam.org/ontology_restaurant1.owl#has_address,y.http://www.okkam.org/ontology_restaurant2.owl#has_category)|0.80)|0"	RESTAURANTS
log	trigrams,soundex,levenstein	0	0.0	0.0	0.0	924.0	0.9130434782608695	0.9438202247191011	0.9281767955801105	0.0	"OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
log	trigrams,soundex,ratcliffobershelp	0	0.0	0.0	0.0	1290.0	0.9111111111111111	0.9213483146067416	0.9162011173184358	1.0	"DIFF(OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,ratcliffobershelp(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
log	trigrams,soundex,exactmatch	0	0.0	0.0	0.0	1012.0	0.9130434782608695	0.9438202247191011	0.9281767955801105	0.0	"OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
