logtype	measures	testIndex	trainP	trainR	trainF	trainT	testP	testR	testF	testT	linkspec	dataset
log	exactmatch	4	0.9818763326226013	0.9684542586750788	0.9751191106405505	2729.0	1.0	0.9809523809523809	0.9903846153846153	1.0	"exactmatch(x.title,y.title)|1.00"	DBPLINKEDMDB
best	jaccard	4	0.9801047120418848	0.9842271293375394	0.9821615949632738	2733.0	1.0	0.9904761904761905	0.9952153110047847	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,jarowinkler	4	0.9801255230125523	0.9852786540483701	0.9826953329837441	5079.0	1.0	0.9904761904761905	0.9952153110047847	504.0	"OR(jaccard(x.title,y.title)|0.70,jarowinkler(x.title,y.title)|0.97)|0"	DBPLINKEDMDB
log	jaccard,jaro	4	0.9761410788381742	0.9894847528916929	0.9827676240208877	6619.0	1.0	0.9904761904761905	0.9952153110047847	13.0	"OR(jaccard(x.title,y.title)|0.70,jaro(x.title,y.title)|0.90)|0"	DBPLINKEDMDB
log	jaccard,soundex	4	0.9801047120418848	0.9842271293375394	0.9821615949632738	7696.0	1.0	0.9904761904761905	0.9952153110047847	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,mongeelkan	4	0.9801047120418848	0.9842271293375394	0.9821615949632738	5162.0	1.0	0.9904761904761905	0.9952153110047847	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,levenstein	4	0.9801047120418848	0.9842271293375394	0.9821615949632738	5116.0	1.0	0.9904761904761905	0.9952153110047847	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,ratcliffobershelp	4	0.9801255230125523	0.9852786540483701	0.9826953329837441	5144.0	1.0	0.9904761904761905	0.9952153110047847	641.0	"OR(jaccard(x.title,y.title)|0.70,ratcliffobershelp(x.title,y.title)|0.90)|0"	DBPLINKEDMDB
log	jaccard,trigrams	4	0.9801047120418848	0.9842271293375394	0.9821615949632738	5127.0	1.0	0.9904761904761905	0.9952153110047847	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,exactmatch	4	0.9801047120418848	0.9842271293375394	0.9821615949632738	5161.0	1.0	0.9904761904761905	0.9952153110047847	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard	5	0.9801670146137788	0.9842767295597484	0.9822175732217574	2762.0	1.0	0.9901960784313726	0.9950738916256158	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jarowinkler	5	0.9821052631578947	0.9779874213836478	0.9800420168067228	2702.0	1.0	0.9803921568627451	0.99009900990099	505.0	"jarowinkler(x.title,y.title)|0.97"	DBPLINKEDMDB
log	jaro	5	0.9719626168224299	0.9811320754716981	0.9765258215962441	4466.0	1.0	0.9901960784313726	0.9950738916256158	13.0	"jaro(x.title,y.title)|0.90"	DBPLINKEDMDB
log	soundex	5	0.9820224719101124	0.9161425576519916	0.9479392624728851	7129.0	1.0	0.9117647058823529	0.9538461538461539	1.0	"AND(soundex(x.title,y.title)|1.00,soundex(x.director,y.director)|1.00)|0"	DBPLINKEDMDB
log	mongeelkan	5	0.9619732785200411	0.9811320754716981	0.9714582252205501	3570.0	1.0	0.9901960784313726	0.9950738916256158	219.0	"mongeelkan(x.title,y.title)|0.90"	DBPLINKEDMDB
log	levenstein	5	0.9819532908704883	0.9696016771488469	0.9757383966244726	3183.0	1.0	0.9705882352941176	0.9850746268656716	2.0	"levenstein(x.title,y.title)|1.00"	DBPLINKEDMDB
log	ratcliffobershelp	5	0.980083857442348	0.980083857442348	0.980083857442348	3637.0	1.0	0.9901960784313726	0.9950738916256158	564.0	"ratcliffobershelp(x.title,y.title)|0.90"	DBPLINKEDMDB
log	trigrams	5	0.982086406743941	0.9769392033542977	0.9795060430898582	2861.0	1.0	0.9803921568627451	0.99009900990099	0.0	"trigrams(x.title,y.title)|1.00"	DBPLINKEDMDB
log	exactmatch	5	0.9819532908704883	0.9696016771488469	0.9757383966244726	2811.0	1.0	0.9705882352941176	0.9850746268656716	3.0	"exactmatch(x.title,y.title)|1.00"	DBPLINKEDMDB
best	jaccard	5	0.9801670146137788	0.9842767295597484	0.9822175732217574	2762.0	1.0	0.9901960784313726	0.9950738916256158	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,jarowinkler	5	0.9801876955161627	0.9853249475890985	0.9827496079456352	7751.0	1.0	0.9901960784313726	0.9950738916256158	505.0	"OR(jaccard(x.title,y.title)|0.70,jarowinkler(x.title,y.title)|0.97)|0"	DBPLINKEDMDB
log	jaccard,jaro	5	0.9801670146137788	0.9842767295597484	0.9822175732217574	6631.0	1.0	0.9901960784313726	0.9950738916256158	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,soundex	5	0.9801670146137788	0.9842767295597484	0.9822175732217574	7719.0	1.0	0.9901960784313726	0.9950738916256158	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,mongeelkan	5	0.9801670146137788	0.9842767295597484	0.9822175732217574	5203.0	1.0	0.9901960784313726	0.9950738916256158	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,levenstein	5	0.9801670146137788	0.9842767295597484	0.9822175732217574	5158.0	1.0	0.9901960784313726	0.9950738916256158	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,ratcliffobershelp	5	0.9801876955161627	0.9853249475890985	0.9827496079456352	5144.0	1.0	0.9901960784313726	0.9950738916256158	507.0	"OR(jaccard(x.title,y.title)|0.70,ratcliffobershelp(x.title,y.title)|0.90)|0"	DBPLINKEDMDB
log	jaccard,trigrams	5	0.9801670146137788	0.9842767295597484	0.9822175732217574	5126.0	1.0	0.9901960784313726	0.9950738916256158	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,exactmatch	5	0.9801670146137788	0.9842767295597484	0.9822175732217574	5230.0	1.0	0.9901960784313726	0.9950738916256158	0.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard	6	0.9810526315789474	0.985200845665962	0.9831223628691983	2726.0	1.0	0.9818181818181818	0.9908256880733944	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jarowinkler	6	0.9800210304942166	0.985200845665962	0.9826041117554033	2736.0	1.0	0.9545454545454546	0.9767441860465117	507.0	"jarowinkler(x.title,y.title)|0.94"	DBPLINKEDMDB
log	jaro	6	0.9789915966386554	0.985200845665962	0.982086406743941	6069.0	1.0	0.9545454545454546	0.9767441860465117	13.0	"jaro(x.title,y.title)|0.90"	DBPLINKEDMDB
log	soundex	6	0.979706877113867	0.9186046511627907	0.9481723949809057	8704.0	1.0	0.8909090909090909	0.9423076923076923	1.0	"AND(soundex(x.title,y.title)|1.00,soundex(x.director,y.director)|1.00)|0"	DBPLINKEDMDB
log	mongeelkan	6	0.9607032057911065	0.9820295983086681	0.9712493465760585	2744.0	1.0	0.9818181818181818	0.9908256880733944	97.0	"mongeelkan(x.title,y.title)|0.90"	DBPLINKEDMDB
log	levenstein	6	0.9808306709265175	0.9735729386892178	0.9771883289124669	2703.0	1.0	0.9363636363636364	0.9671361502347418	2.0	"levenstein(x.title,y.title)|1.00"	DBPLINKEDMDB
log	ratcliffobershelp	6	0.9810326659641728	0.9841437632135307	0.9825857519788918	2696.0	1.0	0.9545454545454546	0.9767441860465117	505.0	"ratcliffobershelp(x.title,y.title)|0.90"	DBPLINKEDMDB
log	trigrams	6	0.9809725158562368	0.9809725158562368	0.9809725158562368	2716.0	1.0	0.9545454545454546	0.9767441860465117	0.0	"trigrams(x.title,y.title)|0.90"	DBPLINKEDMDB
log	exactmatch	6	0.9808306709265175	0.9735729386892178	0.9771883289124669	2763.0	1.0	0.9363636363636364	0.9671361502347418	0.0	"exactmatch(x.title,y.title)|1.00"	DBPLINKEDMDB
best	jaccard	6	0.9810526315789474	0.985200845665962	0.9831223628691983	2726.0	1.0	0.9818181818181818	0.9908256880733944	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,jarowinkler	6	0.9801255230125523	0.9904862579281184	0.9852786540483701	5164.0	1.0	0.9818181818181818	0.9908256880733944	506.0	"OR(jaccard(x.title,y.title)|0.70,jarowinkler(x.title,y.title)|0.94)|0"	DBPLINKEDMDB
log	jaccard,jaro	6	0.9791013584117032	0.9904862579281184	0.9847609038360483	7963.0	1.0	0.9818181818181818	0.9908256880733944	13.0	"OR(jaccard(x.title,y.title)|0.70,jaro(x.title,y.title)|0.90)|0"	DBPLINKEDMDB
log	jaccard,soundex	6	0.9810526315789474	0.985200845665962	0.9831223628691983	10114.0	1.0	0.9818181818181818	0.9908256880733944	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,mongeelkan	6	0.9810526315789474	0.985200845665962	0.9831223628691983	5172.0	1.0	0.9818181818181818	0.9908256880733944	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,levenstein	6	0.9810526315789474	0.985200845665962	0.9831223628691983	5137.0	1.0	0.9818181818181818	0.9908256880733944	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,ratcliffobershelp	6	0.9810725552050473	0.9862579281183932	0.9836584080126516	5268.0	1.0	0.9818181818181818	0.9908256880733944	507.0	"OR(jaccard(x.title,y.title)|0.70,ratcliffobershelp(x.title,y.title)|0.90)|0"	DBPLINKEDMDB
log	jaccard,trigrams	6	0.9810526315789474	0.985200845665962	0.9831223628691983	5143.0	1.0	0.9818181818181818	0.9908256880733944	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,exactmatch	6	0.9810526315789474	0.985200845665962	0.9831223628691983	5154.0	1.0	0.9818181818181818	0.9908256880733944	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard	7	0.9831756046267087	0.9862869198312236	0.984728804634018	2726.0	0.9813084112149533	0.9722222222222222	0.9767441860465117	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jarowinkler	7	0.9820675105485233	0.9820675105485233	0.9820675105485233	2690.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	505.0	"jarowinkler(x.title,y.title)|0.94"	DBPLINKEDMDB
log	jaro	7	0.9789695057833859	0.9820675105485233	0.9805160610847814	4388.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	11.0	"jaro(x.title,y.title)|0.90"	DBPLINKEDMDB
log	soundex	7	0.9720044792833147	0.9156118143459916	0.9429657794676807	5737.0	1.0	0.9166666666666666	0.9565217391304348	2.0	"AND(soundex(x.title,y.title)|1.00,soundex(x.director,y.director)|1.00)|0"	DBPLINKEDMDB
log	mongeelkan	7	0.9658385093167702	0.9841772151898734	0.974921630094044	2748.0	0.9811320754716981	0.9629629629629629	0.9719626168224299	77.0	"mongeelkan(x.title,y.title)|0.90"	DBPLINKEDMDB
log	levenstein	7	0.9850107066381156	0.9704641350210971	0.9776833156216791	2705.0	0.9811320754716981	0.9629629629629629	0.9719626168224299	2.0	"levenstein(x.title,y.title)|1.00"	DBPLINKEDMDB
log	ratcliffobershelp	7	0.9831045406546991	0.9820675105485233	0.9825857519788919	2688.0	0.9813084112149533	0.9722222222222222	0.9767441860465117	504.0	"ratcliffobershelp(x.title,y.title)|0.90"	DBPLINKEDMDB
log	trigrams	7	0.9771071800208116	0.990506329113924	0.9837611314824515	2734.0	0.9813084112149533	0.9722222222222222	0.9767441860465117	1.0	"trigrams(x.title,y.title)|0.80"	DBPLINKEDMDB
log	exactmatch	7	0.9850107066381156	0.9704641350210971	0.9776833156216791	2734.0	0.9811320754716981	0.9629629629629629	0.9719626168224299	0.0	"exactmatch(x.title,y.title)|1.00"	DBPLINKEDMDB
best	jarowinkler	7	0.9820675105485233	0.9820675105485233	0.9820675105485233	2690.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	505.0	"jarowinkler(x.title,y.title)|0.94"	DBPLINKEDMDB
log	jarowinkler,jaccard	7	0.9822175732217573	0.990506329113924	0.9863445378151261	5143.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	504.0	"OR(jaccard(x.title,y.title)|0.70,jarowinkler(x.title,y.title)|0.94)|0"	DBPLINKEDMDB
log	jarowinkler,jaro	7	0.9820675105485233	0.9820675105485233	0.9820675105485233	6629.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	505.0	"jarowinkler(x.title,y.title)|0.94"	DBPLINKEDMDB
log	jarowinkler,soundex	7	0.9820675105485233	0.9820675105485233	0.9820675105485233	7830.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	505.0	"jarowinkler(x.title,y.title)|0.94"	DBPLINKEDMDB
log	jarowinkler,mongeelkan	7	0.9820675105485233	0.9820675105485233	0.9820675105485233	5225.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	505.0	"jarowinkler(x.title,y.title)|0.94"	DBPLINKEDMDB
log	jarowinkler,levenstein	7	0.9820675105485233	0.9820675105485233	0.9820675105485233	5175.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	505.0	"jarowinkler(x.title,y.title)|0.94"	DBPLINKEDMDB
log	jarowinkler,ratcliffobershelp	7	0.982124079915878	0.9852320675105485	0.9836756187467087	5167.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	1009.0	"OR(ratcliffobershelp(x.title,y.title)|0.90,jarowinkler(x.title,y.title)|0.94)|0"	DBPLINKEDMDB
log	jarowinkler,trigrams	7	0.9761163032191069	0.9915611814345991	0.9837781266352694	5259.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	505.0	"OR(trigrams(x.title,y.title)|0.80,jarowinkler(x.title,y.title)|0.94)|0"	DBPLINKEDMDB
log	jarowinkler,exactmatch	7	0.9820675105485233	0.9820675105485233	0.9820675105485233	5206.0	0.9814814814814815	0.9814814814814815	0.9814814814814815	505.0	"jarowinkler(x.title,y.title)|0.94"	DBPLINKEDMDB
log	jaccard	8	0.975	0.9842271293375394	0.9795918367346939	2731.0	1.0	0.9904761904761905	0.9952153110047847	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jarowinkler	8	0.9769150052465897	0.9789695057833859	0.9779411764705882	2691.0	1.0	0.9714285714285714	0.9855072463768115	505.0	"jarowinkler(x.title,y.title)|0.97"	DBPLINKEDMDB
log	jaro	8	0.9669079627714581	0.9831756046267087	0.9749739311783107	4443.0	1.0	0.9714285714285714	0.9855072463768115	11.0	"jaro(x.title,y.title)|0.90"	DBPLINKEDMDB
log	soundex	8	0.9753914988814317	0.9169295478443743	0.9452574525745258	5747.0	1.0	0.9047619047619048	0.9500000000000001	2.0	"AND(soundex(x.title,y.title)|1.00,soundex(x.director,y.director)|1.00)|0"	DBPLINKEDMDB
log	mongeelkan	8	0.96086508753862	0.9810725552050473	0.9708636836628511	2753.0	0.9904761904761905	0.9904761904761905	0.9904761904761905	89.0	"mongeelkan(x.title,y.title)|0.90"	DBPLINKEDMDB
log	levenstein	8	0.9766949152542372	0.9695057833859095	0.9730870712401054	2722.0	1.0	0.9714285714285714	0.9855072463768115	2.0	"levenstein(x.title,y.title)|1.00"	DBPLINKEDMDB
log	ratcliffobershelp	8	0.9749216300940439	0.9810725552050473	0.9779874213836478	2707.0	1.0	0.9904761904761905	0.9952153110047847	504.0	"ratcliffobershelp(x.title,y.title)|0.90"	DBPLINKEDMDB
log	trigrams	8	0.976890756302521	0.9779179810725552	0.977404098791382	2756.0	1.0	0.9714285714285714	0.9855072463768115	1.0	"trigrams(x.title,y.title)|1.00"	DBPLINKEDMDB
log	exactmatch	8	0.9766949152542372	0.9695057833859095	0.9730870712401054	2844.0	1.0	0.9714285714285714	0.9855072463768115	1.0	"exactmatch(x.title,y.title)|1.00"	DBPLINKEDMDB
best	jaccard	8	0.975	0.9842271293375394	0.9795918367346939	2731.0	1.0	0.9904761904761905	0.9952153110047847	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,jarowinkler	8	0.9750260145681582	0.9852786540483701	0.9801255230125523	5173.0	1.0	0.9904761904761905	0.9952153110047847	507.0	"OR(jaccard(x.title,y.title)|0.70,jarowinkler(x.title,y.title)|0.97)|0"	DBPLINKEDMDB
log	jaccard,jaro	8	0.975	0.9842271293375394	0.9795918367346939	6610.0	1.0	0.9904761904761905	0.9952153110047847	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,soundex	8	0.975	0.9842271293375394	0.9795918367346939	7741.0	1.0	0.9904761904761905	0.9952153110047847	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,mongeelkan	8	0.975	0.9842271293375394	0.9795918367346939	5186.0	1.0	0.9904761904761905	0.9952153110047847	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,levenstein	8	0.975	0.9842271293375394	0.9795918367346939	5156.0	1.0	0.9904761904761905	0.9952153110047847	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,ratcliffobershelp	8	0.9750260145681582	0.9852786540483701	0.9801255230125523	5183.0	1.0	0.9904761904761905	0.9952153110047847	505.0	"OR(jaccard(x.title,y.title)|0.70,ratcliffobershelp(x.title,y.title)|0.90)|0"	DBPLINKEDMDB
log	jaccard,trigrams	8	0.975	0.9842271293375394	0.9795918367346939	5127.0	1.0	0.9904761904761905	0.9952153110047847	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,exactmatch	8	0.975	0.9842271293375394	0.9795918367346939	5177.0	1.0	0.9904761904761905	0.9952153110047847	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard	9	0.9770833333333333	0.9832285115303984	0.980146290491118	2724.0	1.0	1.0	1.0	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jarowinkler	9	0.9789695057833859	0.9758909853249476	0.9774278215223097	2706.0	1.0	1.0	1.0	610.0	"jarowinkler(x.title,y.title)|0.97"	DBPLINKEDMDB
log	jaro	9	0.9689119170984456	0.980083857442348	0.9744658676393955	4420.0	1.0	1.0	1.0	10.0	"jaro(x.title,y.title)|0.90"	DBPLINKEDMDB
log	soundex	9	0.9798206278026906	0.9161425576519916	0.9469122426868904	5740.0	1.0	0.9117647058823529	0.9538461538461539	2.0	"AND(soundex(x.title,y.title)|1.00,soundex(x.director,y.director)|1.00)|0"	DBPLINKEDMDB
log	mongeelkan	9	0.9619341563786008	0.980083857442348	0.9709241952232607	2770.0	1.0	1.0	1.0	84.0	"mongeelkan(x.title,y.title)|0.90"	DBPLINKEDMDB
log	levenstein	9	0.9787685774946921	0.9664570230607966	0.9725738396624473	2691.0	1.0	1.0	1.0	2.0	"levenstein(x.title,y.title)|1.00"	DBPLINKEDMDB
log	ratcliffobershelp	9	0.9769874476987448	0.9790356394129979	0.9780104712041885	2704.0	1.0	1.0	1.0	504.0	"ratcliffobershelp(x.title,y.title)|0.90"	DBPLINKEDMDB
log	trigrams	9	0.9789473684210527	0.9748427672955975	0.9768907563025211	2713.0	1.0	1.0	1.0	1.0	"trigrams(x.title,y.title)|1.00"	DBPLINKEDMDB
log	exactmatch	9	0.9787685774946921	0.9664570230607966	0.9725738396624473	2752.0	1.0	1.0	1.0	0.0	"exactmatch(x.title,y.title)|1.00"	DBPLINKEDMDB
best	jaccard	9	0.9770833333333333	0.9832285115303984	0.980146290491118	2724.0	1.0	1.0	1.0	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,jarowinkler	9	0.9771071800208116	0.9842767295597484	0.9806788511749348	5163.0	1.0	1.0	1.0	506.0	"OR(jaccard(x.title,y.title)|0.70,jarowinkler(x.title,y.title)|0.97)|0"	DBPLINKEDMDB
log	jaccard,jaro	9	0.9770833333333333	0.9832285115303984	0.980146290491118	6581.0	1.0	1.0	1.0	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,soundex	9	0.9770833333333333	0.9832285115303984	0.980146290491118	7840.0	1.0	1.0	1.0	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,mongeelkan	9	0.9770833333333333	0.9832285115303984	0.980146290491118	5185.0	1.0	1.0	1.0	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,levenstein	9	0.9770833333333333	0.9832285115303984	0.980146290491118	5147.0	1.0	1.0	1.0	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,ratcliffobershelp	9	0.9771071800208116	0.9842767295597484	0.9806788511749348	5138.0	1.0	1.0	1.0	505.0	"OR(jaccard(x.title,y.title)|0.70,ratcliffobershelp(x.title,y.title)|0.90)|0"	DBPLINKEDMDB
log	jaccard,trigrams	9	0.9770833333333333	0.9832285115303984	0.980146290491118	5124.0	1.0	1.0	1.0	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard,exactmatch	9	0.9770833333333333	0.9832285115303984	0.980146290491118	5155.0	1.0	1.0	1.0	1.0	"jaccard(x.title,y.title)|0.70"	DBPLINKEDMDB
log	jaccard	0	1.0	0.9977777777777778	0.9988876529477196	1687.0	1.0	1.0	1.0	1.0	"OR(jaccard(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,jaccard(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
log	jarowinkler	0	0.9868131868131869	0.9977777777777778	0.9922651933701657	1615.0	1.0	1.0	1.0	1001.0	"OR(jarowinkler(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.87,jarowinkler(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.91)|0"	PERSON1
log	jaro	0	0.9656652360515021	1.0	0.982532751091703	7314.0	1.0	1.0	1.0	4.0	"OR(jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.90,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.90)|0"	PERSON1
log	soundex	0	1.0	0.8533333333333334	0.9208633093525179	72913.0	0.9512195121951219	0.78	0.8571428571428571	1.0	"AND(AND(soundex(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00,soundex(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#given_name)|1.00)|0,soundex(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00)|0"	PERSON1
log	mongeelkan	0	1.0	0.96	0.9795918367346939	1606.0	1.0	0.98	0.98989898989899	6.0	"mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.80"	PERSON1
log	levenstein	0	1.0	0.9977777777777778	0.9988876529477196	1367.0	1.0	1.0	1.0	2.0	"OR(levenstein(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,levenstein(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
log	ratcliffobershelp	0	0.9955654101995566	0.9977777777777778	0.9966703662597114	1752.0	1.0	1.0	1.0	1002.0	"OR(ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.80,ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.90)|0"	PERSON1
log	trigrams	0	1.0	0.9977777777777778	0.9988876529477196	3352.0	1.0	1.0	1.0	1.0	"OR(trigrams(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,trigrams(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
log	exactmatch	0	1.0	0.9511111111111111	0.9749430523917996	1587.0	1.0	0.94	0.9690721649484536	1.0	"exactmatch(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00"	PERSON1
best	jaccard	0	1.0	0.9977777777777778	0.9988876529477196	1687.0	1.0	1.0	1.0	1.0	"OR(jaccard(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,jaccard(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
log	jaccard,jarowinkler	0	0.9868421052631579	1.0	0.9933774834437086	1271.0	1.0	1.0	1.0	503.0	"OR(OR(jarowinkler(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.87,jaccard(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0,jaccard(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00)|0"	PERSON1
log	jaccard,jaro	0	0.974025974025974	1.0	0.9868421052631579	4757.0	1.0	1.0	1.0	2.0	"OR(jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.90,jaccard(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
log	jaccard,soundex	0	1.0	0.9977777777777778	0.9988876529477196	30749.0	1.0	1.0	1.0	1.0	"OR(jaccard(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,jaccard(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
log	jaccard,mongeelkan	0	1.0	0.9977777777777778	0.9988876529477196	1293.0	1.0	1.0	1.0	6.0	"OR(mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.80,jaccard(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
log	jaccard,levenstein	0	1.0	0.9977777777777778	0.9988876529477196	1159.0	1.0	1.0	1.0	1.0	"OR(jaccard(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,jaccard(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
